problem,language,submission_id,source_file,issue_id,severity,line,column,message,verbose_message,inconclusive,cwe,is_unused_code
gigel-si-telefonul,cpp,1314236594,gigel-si-telefonul/1314236594.cpp,passedByValue,performance,18,24,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236594,gigel-si-telefonul/1314236594.cpp,uninitvar,warning,27,12,Uninitialized variable: pos,Uninitialized variable: pos,false,457,False
gigel-si-telefonul,cpp,1314236594,gigel-si-telefonul/1314236594.cpp,variableScope,style,38,9,The scope of the variable 'rezervor' can be reduced.,"The scope of the variable 'rezervor' can be reduced. Warning: Be careful when fixing this message, especially when there are inner loops. Here is an example where cppcheck will write that the scope for 'i' can be reduced:\012void f(int x)\012{\012    int i = 0;\012    if (x) {\012        // it's safe to move 'int i = 0;' here\012        for (int n = 0; n < 10; ++n) {\012            // it is possible but not safe to move 'int i = 0;' here\012            do_something(&i);\012        }\012    }\012}\012When you see this message it is always safe to reduce the variable scope 1 level.",false,398,False
gigel-si-telefonul,cpp,1314236594,gigel-si-telefonul/1314236594.cpp,useStlAlgorithm,style,48,22,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-telefonul,cpp,1314236594,gigel-si-telefonul/1314236594.cpp,passedByValue,performance,8,25,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,passedByValue,performance,18,24,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,uninitvar,warning,27,12,Uninitialized variable: pos,Uninitialized variable: pos,false,457,False
gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,unreadVariable,style,38,18,Variable 'rezervor' is assigned a value that is never used.,Variable 'rezervor' is assigned a value that is never used.,false,563,True
gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,useStlAlgorithm,style,48,22,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-telefonul,cpp,1314236735,gigel-si-telefonul/1314236735.cpp,passedByValue,performance,8,25,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236840,gigel-si-telefonul/1314236840.cpp,unassignedVariable,style,33,19,Variable 'first' is not assigned a value.,Variable 'first' is not assigned a value.,false,665,False
gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,passedByValue,performance,18,24,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,uninitvar,warning,27,12,Uninitialized variable: pos,Uninitialized variable: pos,false,457,False
gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,unreadVariable,style,38,18,Variable 'rezervor' is assigned a value that is never used.,Variable 'rezervor' is assigned a value that is never used.,false,563,True
gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,useStlAlgorithm,style,48,22,Consider using std::accumulate algorithm instead of a raw loop.,Consider using std::accumulate algorithm instead of a raw loop.,false,398,False
gigel-si-telefonul,cpp,1314236861,gigel-si-telefonul/1314236861.cpp,passedByValue,performance,8,25,Function parameter 'v' should be passed by const reference.,Parameter 'v' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314236944,gigel-si-telefonul/1314236944.cpp,uninitvar,error,22,12,Uninitialized variable: finish,Uninitialized variable: finish,false,457,False
gigel-si-telefonul,cpp,1314236944,gigel-si-telefonul/1314236944.cpp,redundantAssignment,style,24,11,Variable 'next' is reassigned a value before the old one has been used.,Variable 'next' is reassigned a value before the old one has been used.,false,563,True
gigel-si-telefonul,cpp,1314236944,gigel-si-telefonul/1314236944.cpp,uninitvar,warning,53,24,Uninitialized variable: pozi,Uninitialized variable: pozi,false,457,False
gigel-si-telefonul,cpp,1314236944,gigel-si-telefonul/1314236944.cpp,uninitvar,warning,72,24,Uninitialized variable: pozi,Uninitialized variable: pozi,false,457,False
gigel-si-telefonul,cpp,1314237066,gigel-si-telefonul/1314237066.cpp,noConstructor,style,11,1,The class 'Task' does not declare a constructor although it has private member variables which likely require initialization.,"The class 'Task' does not declare a constructor although it has private member variables which likely require initialization. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237066,gigel-si-telefonul/1314237066.cpp,uninitMemberVarNoCtor,warning,19,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237066,gigel-si-telefonul/1314237066.cpp,uninitMemberVarNoCtor,warning,20,9,Member variable 'Task::max_battery' has no initializer.,"Member variable 'Task::max_battery' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237066,gigel-si-telefonul/1314237066.cpp,functionStatic,style,84,10,The member function 'Task::print_output' can be static.,The member function 'Task::print_output' can be static.,false,398,False
gigel-si-telefonul,cpp,1314237068,gigel-si-telefonul/1314237068.cpp,passedByValue,performance,23,25,Function parameter 'a' should be passed by const reference.,Parameter 'a' is passed by value. It could be passed as a const reference which is usually faster and recommended in C++.,false,398,False
gigel-si-telefonul,cpp,1314237068,gigel-si-telefonul/1314237068.cpp,useStlAlgorithm,style,29,17,Consider using std::min_element algorithm instead of a raw loop.,Consider using std::min_element algorithm instead of a raw loop.,false,398,False
gigel-si-telefonul,cpp,1314237206,gigel-si-telefonul/1314237206.cpp,cstyleCast,style,14,14,C-style pointer casting,"C-style pointer casting detected. C++ offers four different kinds of casts as replacements: static_cast, const_cast, dynamic_cast and reinterpret_cast. A C-style cast could evaluate to any of those automatically, thus it is considered safer if the programmer explicitly states which kind of cast is expected.",false,398,False
gigel-si-telefonul,cpp,1314237206,gigel-si-telefonul/1314237206.cpp,nullPointerOutOfMemory,warning,23,12,"If memory allocation fails, then there is a possible null pointer dereference: v","If memory allocation fails, then there is a possible null pointer dereference: v",false,476,False
gigel-si-telefonul,cpp,1314237206,gigel-si-telefonul/1314237206.cpp,nullPointerOutOfMemory,warning,31,18,"If memory allocation fails, then there is a possible null pointer dereference: v","If memory allocation fails, then there is a possible null pointer dereference: v",false,476,False
gigel-si-telefonul,cpp,1314237206,gigel-si-telefonul/1314237206.cpp,uninitvar,warning,31,25,Uninitialized variable: minimIndex,Uninitialized variable: minimIndex,false,457,False
gigel-si-telefonul,cpp,1314237206,gigel-si-telefonul/1314237206.cpp,uninitvar,warning,31,57,Uninitialized variable: minim,Uninitialized variable: minim,false,457,False
gigel-si-telefonul,cpp,1314237355,gigel-si-telefonul/1314237355.cpp,unassignedVariable,style,18,19,Variable 'first' is not assigned a value.,Variable 'first' is not assigned a value.,false,665,False
gigel-si-telefonul,cpp,1314237405,gigel-si-telefonul/1314237405.cpp,selfAssignment,style,38,33,Redundant assignment of 'a[i][j]' to itself.,Redundant assignment of 'a[i][j]' to itself.,false,398,False
gigel-si-telefonul,cpp,1314237410,gigel-si-telefonul/1314237410.cpp,unassignedVariable,style,18,19,Variable 'first' is not assigned a value.,Variable 'first' is not assigned a value.,false,665,False
gigel-si-telefonul,cpp,1314237460,gigel-si-telefonul/1314237460.cpp,selfAssignment,style,39,33,Redundant assignment of 'a[i][j]' to itself.,Redundant assignment of 'a[i][j]' to itself.,false,398,False
gigel-si-telefonul,cpp,1314237596,gigel-si-telefonul/1314237596.cpp,noConstructor,style,11,1,The class 'Task' does not declare a constructor although it has private member variables which likely require initialization.,"The class 'Task' does not declare a constructor although it has private member variables which likely require initialization. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237596,gigel-si-telefonul/1314237596.cpp,uninitMemberVarNoCtor,warning,19,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237596,gigel-si-telefonul/1314237596.cpp,uninitMemberVarNoCtor,warning,20,9,Member variable 'Task::max_battery' has no initializer.,"Member variable 'Task::max_battery' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1314237596,gigel-si-telefonul/1314237596.cpp,functionStatic,style,84,10,The member function 'Task::print_output' can be static.,The member function 'Task::print_output' can be static.,false,398,False
gigel-si-telefonul,cpp,1323427238,gigel-si-telefonul/1323427238.cpp,uninitMemberVarNoCtor,warning,13,9,Member variable 'Task::n' has no initializer.,"Member variable 'Task::n' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1323427238,gigel-si-telefonul/1323427238.cpp,uninitMemberVarNoCtor,warning,13,11,Member variable 'Task::x' has no initializer.,"Member variable 'Task::x' has no initializer. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
gigel-si-telefonul,cpp,1323427238,gigel-si-telefonul/1323427238.cpp,noConstructor,style,4,1,The class 'Task' does not declare a constructor although it has private member variables which likely require initialization.,"The class 'Task' does not declare a constructor although it has private member variables which likely require initialization. Member variables of native types, pointers, or references are left uninitialized when the class is instantiated. That may cause bugs or undefined behavior.",false,398,False
